zipcode,avg
3076,86350.16666666667
3084,7361.166666666667
3086,24462.166666666668
3087,153692.16666666666
3103,119998.33333333333
3104,167263.66666666666
3223,20369.166666666668
3227,5727.666666666667
3287,6857.666666666667
3593,1916.0
3605,3604.5
3781,11579.5
3817,3327.8333333333335
3823,14383.333333333334
3830,5443.666666666667
3840,36145.166666666664
3842,106753.83333333333
3864,5715.166666666667
7066,115086.33333333333
7087,172797.83333333334
7110,198636.0
7306,189446.0
7407,93108.66666666667
7417,277549.0
7444,92995.66666666667
7514,46304.5
7604,77480.83333333333
7624,93676.83333333333
7646,100360.16666666667
7660,63175.5
7821,67251.66666666667
7847,9312.5
7866,162261.0
7936,112870.16666666667
7960,537233.0
8003,300428.0
8026,12893.333333333334
8027,23296.0
8056,39146.833333333336
8060,120984.0
8075,141600.16666666666
8226,81356.83333333333
8234,207196.33333333334
8244,48017.333333333336
8324,1521.0
8332,125868.66666666667
8349,5499.5
8518,27658.833333333332
8520,171888.83333333334
8540,686958.8333333334
8542,43857.833333333336
8723,158459.83333333334
8741,17102.333333333332
8757,120201.16666666667
8824,100276.33333333333
8859,125111.33333333333
8872,100132.66666666667
8901,114161.5
87036,5186.333333333333
87083,1866.3333333333333
87116,10647.666666666666
87530,2738.5
87715,1048.3333333333333
87825,5611.0
88063,17472.166666666668
88242,40428.5
10128,1828776.5
10303,82647.33333333333
10460,105873.66666666667
10533,141597.5
10579,66254.16666666667
10588,17509.0
10603,124420.33333333333
10901,199140.83333333334
10923,48668.166666666664
10926,21289.5
10974,21091.0
10994,70419.5
11218,275380.1666666667
11226,290286.1666666667
11230,369579.6666666667
11239,41622.333333333336
11418,111672.33333333333
11557,120295.5
11572,227235.16666666666
11577,171343.83333333334
11580,219984.33333333334
11701,127964.33333333333
11771,202595.0
11784,116680.16666666667
11787,295879.8333333333
11792,65590.16666666667
11796,24023.333333333332
11977,21283.5
12023,9440.166666666666
12025,24573.166666666668
12035,3036.5
12066,9172.5
12095,42325.0
12108,2099.8333333333335
12121,10102.333333333334
12137,8458.0
12138,11823.166666666666
12168,8061.833333333333
12183,9578.666666666666
12186,48607.166666666664
12204,42866.666666666664
12407,719.8333333333334
12422,1151.5
12463,6365.166666666667
12501,9773.5
12508,79434.66666666667
12523,8209.333333333334
12547,15440.5
12549,58776.666666666664
12585,5471.0
12746,4253.5
12759,3551.8333333333335
12760,1576.8333333333333
12789,5547.166666666667
12801,54834.833333333336
12852,1756.1666666666667
12859,8821.0
12885,15103.666666666666
12887,15373.0
12903,7802.5
12917,4198.166666666667
12953,37756.333333333336
12997,4314.666666666667
13045,92602.0
13078,81811.83333333333
13114,24309.666666666668
13145,6596.666666666667
13160,8423.166666666666
13211,19485.833333333332
13302,3846.0
13308,11124.166666666666
13316,21042.166666666668
13346,22762.666666666668
13357,34364.0
13360,1780.8333333333333
13365,28046.666666666668
13403,23323.666666666668
13407,17151.166666666668
13431,7772.5
13473,2654.5
13494,1094.6666666666667
13612,10163.666666666666
13614,710.0
13618,7525.333333333333
13697,6551.0
13732,39910.833333333336
13743,13393.5
13760,188395.0
13802,3455.0
13838,14409.166666666666
13843,5580.333333333333
14062,12039.833333333334
14080,20464.833333333332
14103,34917.0
14113,3243.0
14208,16668.333333333332
14224,191802.66666666666
14507,5267.166666666667
14522,36053.166666666664
14616,103041.5
14710,13095.166666666666
14724,7278.666666666667
14735,6901.333333333333
14740,3738.8333333333335
14757,11558.333333333334
14770,10140.0
14803,4363.666666666667
14804,5271.333333333333
14869,4657.666666666667
14877,1416.6666666666667
14878,2164.8333333333335
27263,61125.0
27316,17052.5
27405,100848.0
27542,28087.5
27614,322413.8333333333
27701,67922.83333333333
27814,5627.0
27847,1377.1666666666667
27866,1814.1666666666667
27889,86592.5
27947,2909.3333333333335
27981,6316.166666666667
28016,33365.5
28034,49561.0
28097,20678.5
28167,6405.833333333333
28204,41125.666666666664
28323,11774.5
28326,58563.166666666664
28385,9845.333333333334
28420,8469.5
28436,6197.666666666667
28441,8020.833333333333
28447,3802.0
28450,8452.833333333334
28466,33676.0
28515,5355.833333333333
28526,6166.5
28527,4024.6666666666665
28573,7182.666666666667
28642,13141.0
28713,24673.0
28732,79575.5
28766,4970.5
58047,29667.5
58051,11058.166666666666
58233,2109.0
58235,2310.5
58243,3732.0
58257,9848.333333333334
58418,2075.1666666666665
58441,4839.0
58638,5059.333333333333
58647,8926.666666666666
58650,1965.5
58705,2440.3333333333335
58718,7850.666666666667
58757,2197.5
58769,3297.0
58771,3362.5
43062,134311.5
43072,20872.333333333332
43149,9396.5
43205,28412.666666666668
43359,2682.1666666666665
43450,16871.333333333332
43545,61561.0
43570,11084.833333333334
43614,115948.33333333333
43767,5919.166666666667
43843,3260.5
43908,5170.5
43976,5590.833333333333
43986,6208.5
44111,119647.16666666667
44124,296327.8333333333
44307,11723.333333333334
44418,5645.833333333333
44431,18696.333333333332
44505,42187.5
44606,21758.333333333332
44609,13907.833333333334
44612,24615.833333333332
44628,3834.8333333333335
44632,49937.0
44644,19321.5
44840,11184.0
44844,2703.5
44864,11229.666666666666
45005,108194.16666666667
45103,136255.66666666666
45107,33206.666666666664
45122,39150.0
45144,9243.333333333334
45208,245525.83333333334
45214,13098.833333333334
45219,20710.833333333332
45220,55991.5
45232,10161.333333333334
45248,139142.16666666666
45255,151540.16666666666
45340,3494.5
45363,8675.166666666666
45426,43267.666666666664
45662,72817.16666666667
45744,12609.333333333334
45746,1100.5
45764,16739.833333333332
45810,22750.333333333332
45835,1793.5
45843,13475.166666666666
45860,10713.666666666666
45865,30473.333333333332
45867,5094.166666666667
45868,3022.6666666666665
73020,107547.66666666667
73025,132848.83333333334
73063,3322.1666666666665
73073,2660.0
73109,33367.0
73119,49552.0
73130,84519.83333333333
73162,155544.66666666666
73179,23375.5
73444,796.6666666666666
73542,12198.666666666666
73554,9743.833333333334
73622,987.1666666666666
73628,8958.833333333334
73660,2178.1666666666665
73666,2422.8333333333335
73722,4795.0
73739,1489.6666666666667
73762,13437.166666666666
73773,6813.0
73852,8829.0
73858,10737.166666666666
73860,6355.5
74063,126097.33333333333
74083,3775.1666666666665
74085,8513.833333333334
74343,7657.5
74370,8994.833333333334
74423,2806.1666666666665
74434,33931.333333333336
74441,12895.333333333334
74531,2594.0
74553,3934.5
74578,16921.333333333332
74637,4365.0
74733,6584.666666666667
74735,4343.666666666667
74741,2229.0
74848,18333.333333333332
74873,33406.666666666664
97056,55281.0
97106,25785.166666666668
97148,16296.666666666666
97211,157920.16666666666
97266,87164.16666666667
97343,1322.0
97467,13639.5
97601,69024.16666666667
97623,5724.5
97830,1760.1666666666667
97856,804.1666666666666
97865,2636.8333333333335
97883,7636.666666666667
97885,3961.6666666666665
15035,6957.333333333333
15089,26450.333333333332
15135,24398.333333333332
15208,53169.833333333336
15301,242680.33333333334
15340,8366.5
15552,17877.5
15612,1496.0
15646,1040.1666666666667
15666,61583.166666666664
15683,30978.0
15762,4000.0
15767,49941.0
15840,6979.5
15846,14123.666666666666
15848,3207.0
15906,25331.333333333332
15909,17468.833333333332
15942,7973.166666666667
15944,12252.5
15952,5020.333333333333
16034,7768.5
16124,6850.5
16365,80296.0
16441,42984.333333333336
16623,1518.5
16636,3143.3333333333335
16689,1328.0
16840,1346.5
16845,2197.5
16854,3318.0
16936,7898.0
17009,6036.0
17011,192489.66666666666
17037,3306.5
17082,11264.0
17084,17921.5
17102,26271.666666666668
17212,2337.1666666666665
17302,11501.5
17331,245016.66666666666
17344,11445.333333333334
17345,28490.166666666668
17347,28891.166666666668
17353,14434.5
17368,33541.5
17529,14162.833333333334
17772,9032.333333333334
17815,107036.0
17845,6662.333333333333
17864,7317.5
17889,14940.166666666666
17922,22333.166666666668
17954,12601.666666666666
18020,123545.66666666667
18055,66475.0
18062,155833.0
18064,145102.33333333334
18072,28397.0
18414,32728.833333333332
18425,3638.0
18614,9793.5
18617,4465.833333333333
18640,65690.0
18641,25565.833333333332
18812,8231.0
18831,4802.666666666667
18842,1414.1666666666667
18940,406099.6666666667
18966,290931.0
19046,247834.5
19070,36213.333333333336
19076,26752.833333333332
19078,58108.666666666664
19111,200821.66666666666
19153,39507.0
19607,112728.0
19609,45656.666666666664
2827,12315.0
2857,54049.666666666664
2881,14708.166666666666
2904,110726.5
2907,54094.333333333336
29051,2291.3333333333335
29128,11450.5
29365,37747.666666666664
29388,49023.666666666664
29477,17762.833333333332
29510,26380.5
29530,6081.333333333333
29555,16482.5
29556,26993.5
29588,129129.83333333333
29631,48410.5
29704,11832.5
29717,3965.5
29810,8566.666666666666
57005,65195.5
57006,98569.83333333333
57032,37781.666666666664
57054,2257.3333333333335
57106,226478.16666666666
57301,85606.0
57375,2898.3333333333335
57461,2869.1666666666665
57529,1177.6666666666667
57560,466.5
57717,29006.5
57725,944.8333333333334
57787,885.8333333333334
37033,19572.833333333332
37035,12282.5
37085,19276.166666666668
37091,62767.166666666664
37183,11035.833333333334
37207,88781.83333333333
37321,54238.666666666664
37336,15728.833333333334
37391,3246.8333333333335
37645,18372.166666666668
37660,133554.83333333334
37680,1239.0
37709,11392.0
37752,18122.666666666668
37819,1091.3333333333333
37843,10533.5
37861,21911.5
37879,22777.0
37881,4069.8333333333335
38120,211529.16666666666
38201,25280.5
38327,1158.8333333333333
38339,1987.6666666666667
38348,2610.5
38359,755.5
38366,7270.666666666667
38379,3657.6666666666665
38390,2513.1666666666665
38425,4975.333333333333
38456,8630.166666666666
38476,4457.666666666667
38543,1256.5
38560,3634.6666666666665
38567,2337.5
38569,1178.1666666666667
38580,5383.5
75024,379090.8333333333
75028,332365.1666666667
75043,210701.66666666666
75070,626116.6666666666
75078,149611.33333333334
75090,59646.166666666664
75109,17665.333333333332
75115,197679.16666666666
75117,13320.0
75147,22369.166666666668
75165,154588.66666666666
75181,100537.16666666667
75189,103648.0
75203,29229.333333333332
75219,325975.3333333333
75238,171222.16666666666
75409,53477.666666666664
75410,14414.166666666666
75411,2712.3333333333335
75447,3581.5
75472,9645.333333333334
75480,6420.0
75550,1918.6666666666667
75570,29517.5
75681,7829.833333333333
75840,30897.166666666668
75851,8155.666666666667
75937,3957.0
76010,98014.16666666667
76078,37326.833333333336
76110,102247.66666666667
76308,110390.16666666667
76309,52725.0
76311,6910.833333333333
76450,63755.666666666664
76472,5814.666666666667
76476,11791.333333333334
76530,9289.166666666666
76667,31028.333333333332
76676,1115.0
76691,25042.833333333332
76706,75448.0
76957,3141.5
77021,77121.16666666667
77064,211298.66666666666
77069,162542.16666666666
77075,101740.16666666667
77304,148443.0
77355,164219.33333333334
77373,226790.16666666666
77632,95968.5
77708,36465.0
77840,69739.33333333333
77859,20586.666666666668
77963,24748.166666666668
77971,3632.6666666666665
77984,29804.0
78056,12278.0
78066,4349.666666666667
78207,74554.83333333333
78237,60665.666666666664
78406,2012.0
78526,126179.83333333333
78557,29825.5
78602,105114.66666666667
78632,3639.5
78727,160522.5
78742,1700.8333333333333
78850,5229.333333333333
78948,3571.5
79036,19856.666666666668
79042,3879.5
79044,2480.6666666666665
79062,1444.1666666666667
79225,3430.8333333333335
79255,1287.5
79350,2024.8333333333333
79355,7641.166666666667
79372,6310.166666666667
79532,2943.1666666666665
79545,7183.833333333333
79553,9923.333333333334
79764,88162.33333333333
79925,126099.0
79928,137381.33333333334
84075,105905.33333333333
84094,115535.83333333333
84106,149416.5
84111,37751.666666666664
84116,82914.33333333333
84120,140440.0
84124,145926.33333333334
84307,4724.0
84311,2173.8333333333335
84333,8680.833333333334
84520,2360.3333333333335
84627,11967.5
84655,32177.5
84714,1131.8333333333333
84738,29689.166666666668
84741,17497.166666666668
84747,2382.8333333333335
84783,4199.0
5033,11938.0
5062,2918.6666666666665
5079,2374.1666666666665
5153,2848.1666666666665
5252,1349.1666666666667
5340,6351.666666666667
5355,1538.1666666666667
5356,5354.166666666667
5360,1382.1666666666667
5443,28458.166666666668
5445,43652.0
5446,91919.66666666667
5462,9952.666666666666
5483,5637.666666666667
5658,5143.166666666667
5682,6005.5
5734,6078.166666666667
5760,4195.666666666667
5769,4827.5
5842,1706.8333333333333
5850,1865.0
5858,751.1666666666666
5903,2556.3333333333335
5904,466.6666666666667
5905,2140.0
22150,152751.33333333334
22192,354821.5
22312,170744.5
22511,5581.0
22554,314486.0
22627,5513.166666666667
22643,3102.5
22660,6490.666666666667
22720,4685.166666666667
22734,13370.166666666666
22735,8438.833333333334
22849,15131.333333333334
22948,1138.6666666666667
22968,44103.5
22972,4276.0
23002,39602.833333333336
23102,16573.333333333332
23168,43456.833333333336
23175,9680.0
23228,123158.33333333333
23301,5702.833333333333
23323,156321.83333333334
23435,156671.33333333334
23488,480.6666666666667
23662,78058.16666666667
23665,15014.666666666666
23882,7999.333333333333
23921,6170.666666666667
24011,3479.1666666666665
24017,51242.5
24089,5784.166666666667
24161,986.3333333333334
24211,45978.0
24236,7578.833333333333
24250,2481.0
24293,31672.0
24313,2459.1666666666665
24343,25038.0
24350,2770.5
24352,2457.5
24375,3670.5
24378,2761.1666666666665
24431,8608.833333333334
24460,5659.0
24534,4239.166666666667
24541,93130.16666666667
24593,6663.833333333333
24597,3409.8333333333335
24603,2522.8333333333335
24614,21238.333333333332
24630,18734.666666666668
98005,208138.16666666666
98188,91549.16666666667
98236,35151.166666666664
98267,1364.6666666666667
98274,79503.5
98326,1470.0
98360,60149.166666666664
98362,95129.66666666667
98370,160005.83333333334
98465,31365.333333333332
98499,98462.33333333333
98524,18052.833333333332
98531,74154.66666666667
98542,1700.3333333333333
98581,842.1666666666666
98616,1245.5
98642,110338.33333333333
98862,14237.666666666666
98902,119992.5
98936,24329.833333333332
99032,2209.5
99158,2113.6666666666665
99338,88496.5
99348,4536.833333333333
99354,106890.33333333333
24808,1071.0
24839,2261.0
24874,10240.5
24991,1101.0
25049,1919.6666666666667
25067,3211.6666666666665
25082,7066.833333333333
25121,1822.3333333333333
25253,6041.0
25270,2180.3333333333335
25446,6360.833333333333
25515,5472.833333333333
25520,3216.5
25555,6149.833333333333
25608,1489.3333333333333
26060,8250.0
26062,82753.0
26150,24558.5
26419,3711.1666666666665
26456,11299.333333333334
26755,2009.3333333333333
26817,1553.5
26845,2601.6666666666665
53012,144112.33333333334
53015,11792.0
53018,70613.66666666667
53034,7867.666666666667
53181,32330.5
53216,74908.66666666667
53402,160165.5
53506,2973.8333333333335
53522,4152.5
53533,32424.0
53538,81442.16666666667
53548,67843.0
53551,44024.833333333336
53557,1671.3333333333333
53573,9952.333333333334
53713,73844.5
53813,23554.5
53901,55569.0
54004,7631.333333333333
54023,20375.0
54028,11097.333333333334
54138,3708.3333333333335
54139,12443.666666666666
54173,28024.666666666668
54180,15398.666666666666
54208,30723.666666666668
54230,20117.0
54313,243550.16666666666
54428,3425.3333333333335
54446,9926.0
54455,93719.66666666667
54462,941.1666666666666
54473,10485.0
54480,4228.0
54490,2923.8333333333335
54566,6369.666666666667
54619,10678.0
54622,8514.666666666666
54632,4460.333333333333
54646,11477.0
54664,4591.333333333333
54669,36861.666666666664
54701,188055.16666666666
54745,9559.5
54748,5071.333333333333
54806,41839.0
54837,12307.666666666666
54847,9399.833333333334
54858,4557.666666666667
54872,8406.0
54909,9183.666666666666
54929,33030.5
54952,112487.83333333333
54967,1285.6666666666667
54982,24987.333333333332
82070,73506.66666666667
82210,1349.0
82426,9798.5
82720,4870.833333333333
82901,145272.66666666666
83013,3723.6666666666665
83113,14401.166666666666
35040,59978.0
35073,6413.166666666667
35080,82933.33333333333
35083,8171.166666666667
35120,46845.833333333336
35204,15766.333333333334
35205,67613.16666666667
35466,17534.166666666668
35574,4079.5
35619,15378.5
35621,8509.333333333334
35670,25158.666666666668
35754,17101.166666666668
35755,1927.5
35801,172732.83333333334
35903,44606.0
35906,38117.833333333336
35907,36856.5
35950,54510.5
35960,27384.0
35971,11405.166666666666
35979,3277.6666666666665
36034,2116.3333333333335
36069,6284.333333333333
36104,15618.833333333334
36108,37876.833333333336
36115,1938.8333333333333
36116,124382.66666666667
36206,29547.333333333332
36277,15811.833333333334
36362,10283.833333333334
36442,7046.0
36444,1634.8333333333333
36460,26753.5
36502,40454.0
36524,2650.5
36529,1936.5
36541,46377.0
36545,28712.833333333332
36571,58354.5
36606,53897.5
36728,1372.3333333333333
36744,16047.833333333334
36756,13097.0
36792,3418.0
36854,42849.0
36863,29580.166666666668
36921,3516.0
99501,99885.5
99611,72621.16666666667
99654,147513.5
85009,69343.66666666667
85013,106371.83333333333
85021,148554.5
85024,118378.66666666667
85035,80126.83333333333
85085,130106.66666666667
85087,41323.166666666664
85140,108594.33333333333
85202,124674.83333333333
85226,236629.66666666666
85234,256455.66666666666
85248,251134.16666666666
85250,117222.16666666667
85263,19476.333333333332
85266,139682.0
85283,188367.66666666666
85379,150072.16666666666
85603,19010.333333333332
85631,8312.666666666666
85648,52741.166666666664
85704,163997.16666666666
85718,301689.6666666667
86036,627.6666666666666
86434,3462.3333333333335
71726,2481.5
71970,1205.8333333333333
72067,8891.0
72111,3921.8333333333335
72114,17164.5
72120,146032.5
72157,4420.666666666667
72173,32853.333333333336
72176,24793.0
72204,69450.0
72327,4224.666666666667
72335,28470.333333333332
72413,1055.8333333333333
72442,14053.0
72447,5811.333333333333
72460,1617.8333333333333
72466,2927.3333333333335
72470,1035.5
72472,20658.833333333332
72561,2277.8333333333335
72567,599.3333333333334
72577,1409.0
72745,45885.833333333336
72761,65413.333333333336
72847,7975.666666666667
72933,15706.666666666666
72951,2811.1666666666665
72956,96170.33333333333
90005,119548.33333333333
90023,80946.83333333333
90033,74676.0
90037,92910.33333333333
90045,305528.8333333333
90056,65777.0
90240,114947.83333333333
90277,359015.0
90292,295580.0
90605,155071.83333333334
91342,287571.8333333333
91387,229742.66666666666
91701,210094.5
91767,128182.33333333333
91792,107659.0
91906,10996.666666666666
92124,162132.33333333334
92274,32475.0
92301,55243.833333333336
92405,58884.5
92410,71205.16666666667
92506,279920.5
92570,115585.5
92584,172198.83333333334
92596,94877.66666666667
92688,290590.0
92708,335526.0
92831,160256.0
92840,164086.0
92865,100272.33333333333
92866,64073.833333333336
92867,265059.8333333333
93003,273475.8333333333
93010,267740.8333333333
93022,32548.166666666668
93110,140124.83333333334
93270,13815.333333333334
93513,6609.166666666667
93526,2681.8333333333335
93545,6790.333333333333
93646,15513.5
93660,7329.166666666667
94028,317401.5
94060,8901.833333333334
94115,585396.5
94508,18693.333333333332
94525,17752.333333333332
94585,115527.83333333333
94591,270405.5
94602,193406.5
94803,126667.5
95003,192363.16666666666
95012,29892.0
95046,50043.0
95064,5041.5
95205,63201.666666666664
95207,136735.83333333334
95228,18789.666666666668
95258,29596.333333333332
95365,8857.166666666666
95372,9719.0
95385,1136.3333333333333
95403,223094.83333333334
95469,6671.833333333333
95627,13155.666666666666
95640,31557.333333333332
95642,36395.0
95650,101575.0
95668,3989.0
95677,135137.33333333334
95690,9669.0
95709,23925.166666666668
95811,33194.333333333336
95819,140576.5
95926,120457.83333333333
96035,6371.166666666667
96039,2380.5
96103,7230.0
96114,12835.5
96150,57852.0
80002,85306.16666666667
80011,123691.33333333333
80016,391065.8333333333
80020,282548.3333333333
80021,176932.83333333334
80205,132527.83333333334
80221,111475.16666666667
80439,237794.33333333334
80440,9675.666666666666
80498,34083.833333333336
80733,1999.8333333333333
80814,19354.833333333332
80815,3369.8333333333335
81125,8880.833333333334
81133,3231.5
81623,101067.5
6076,59745.333333333336
6085,54510.0
6089,29436.833333333332
6090,13332.166666666666
6260,35494.666666666664
6351,72347.33333333333
6371,108472.5
6378,62098.0
6380,7143.5
6416,101624.5
6451,90070.0
6477,131693.66666666666
6512,132497.0
6605,64385.0
6606,144125.0
6607,14963.5
6756,24116.666666666668
6785,7599.0
6791,37945.166666666664
6831,760869.3333333334
6854,147371.83333333334
6896,121268.5
6907,70119.0
19904,127134.83333333333
20004,24169.0
32087,9983.0
32168,109749.66666666667
32305,43698.0
32423,3448.1666666666665
32505,55543.333333333336
32568,11030.166666666666
32625,5340.833333333333
32796,68036.66666666667
32812,136000.66666666666
32827,72750.66666666667
33012,163048.83333333334
33018,138206.83333333334
33023,169886.16666666666
33025,209944.33333333334
33136,28844.833333333332
33157,296570.6666666667
33177,146802.33333333334
33184,67684.0
33187,62804.166666666664
33415,103131.16666666667
33438,2614.6666666666665
33442,112137.5
33444,94013.0
33458,392677.8333333333
33463,168366.33333333334
33493,5843.666666666667
33496,477337.3333333333
33549,85812.16666666667
33605,35729.666666666664
33708,116494.33333333333
33756,146518.83333333334
33770,101135.5
33771,80773.83333333333
33776,72320.33333333333
33815,24545.166666666668
33857,3240.8333333333335
33868,30298.333333333332
33884,140612.83333333334
33890,13767.0
33905,100843.16666666667
33916,45125.166666666664
33947,37017.333333333336
34108,415241.0
34223,90265.16666666667
34229,95175.83333333333
34243,136408.5
34655,195106.83333333334
34714,50146.333333333336
34715,57060.5
34769,63655.0
34786,394931.0
30024,509141.3333333333
30028,108508.66666666667
30078,161430.16666666666
30094,120143.16666666667
30127,271586.6666666667
30177,1830.8333333333333
30184,28200.166666666668
30213,100630.5
30263,211123.5
30292,21154.5
30293,7562.5
30296,69422.83333333333
30311,74718.16666666667
30354,30725.333333333332
30454,1558.0
30512,54072.0
30517,77439.66666666667
30519,201380.83333333334
30536,22936.0
30545,3722.1666666666665
30566,28094.166666666668
30624,6538.833333333333
30655,82870.66666666667
30680,120845.33333333333
30707,45299.666666666664
30725,15157.333333333334
30755,24568.333333333332
31018,3022.1666666666665
31082,35627.166666666664
31087,17863.333333333332
31088,209685.83333333334
31404,70736.66666666667
31542,6478.833333333333
31562,3283.8333333333335
31634,14067.5
31635,13163.333333333334
31645,9839.166666666666
31743,1191.1666666666667
31749,4730.5
31773,11063.166666666666
31787,4122.666666666667
31790,4946.833333333333
31822,23014.666666666668
31905,25950.5
31907,148030.66666666666
39815,3140.5
39823,22169.5
39859,3287.8333333333335
96712,34996.166666666664
96734,305403.1666666667
96756,25063.166666666668
96762,14879.833333333334
96783,5973.5
83254,10586.166666666666
83313,13366.5
83422,13802.0
83423,1724.5
83436,1480.5
83462,1653.8333333333333
83467,19428.166666666668
83530,20416.333333333332
83553,2361.3333333333335
83633,1217.1666666666667
83634,69850.16666666667
83647,62270.833333333336
83654,5377.5
83714,113052.0
83809,1491.3333333333333
83821,1299.8333333333333
83852,4749.0
83855,7151.166666666667
83860,24740.833333333332
60015,399801.3333333333
60020,44107.666666666664
60021,34821.166666666664
60042,40233.5
60162,30176.166666666668
60192,119513.5
60201,393389.6666666667
60410,71129.66666666667
60442,58457.666666666664
60449,47883.333333333336
60469,14944.0
60482,39719.666666666664
60602,43979.833333333336
60605,253188.66666666666
60610,563448.6666666666
60644,85691.66666666667
60706,99590.16666666667
60914,130847.33333333333
60935,5072.833333333333
60970,25747.0
61025,23338.833333333332
61051,6720.333333333333
61109,87376.83333333333
61312,2406.0
61326,10968.333333333334
61336,2509.0
61350,109339.5
61375,5651.5
61410,12019.333333333334
61449,1679.0
61520,54301.166666666664
61528,24821.5
61611,118506.83333333333
61721,2616.0
61753,16088.333333333334
61773,1522.0
61814,5586.666666666667
61839,2553.0
61877,8383.666666666666
61883,14769.5
61930,1826.5
61931,4255.666666666667
62021,5085.5
62033,16317.333333333334
62049,26769.5
62069,11829.333333333334
62090,1829.6666666666667
62204,8493.5
62218,8097.833333333333
62284,1975.8333333333333
62312,6732.833333333333
62321,16496.666666666668
62330,6545.333333333333
62543,2411.6666666666665
62561,22451.666666666668
62611,5737.166666666667
62624,1931.5
62682,3486.6666666666665
62694,13508.0
62812,37854.5
62815,1338.0
62844,6873.166666666667
62850,1009.8333333333334
62865,7479.833333333333
62887,1430.3333333333333
62890,9146.5
62905,2338.3333333333335
62940,1438.0
62952,11351.666666666666
62958,12006.5
62963,964.0
62969,1629.8333333333333
62999,3760.8333333333335
46034,39238.833333333336
46055,78123.0
46062,207151.83333333334
46068,12909.166666666666
46105,6711.333333333333
46117,2499.1666666666665
46156,5155.5
46157,16581.0
46184,48994.0
46218,50053.666666666664
46278,85262.83333333333
46304,142361.33333333334
46406,17488.833333333332
46504,12557.5
46516,102256.33333333333
46543,12643.0
46615,45030.333333333336
46732,9190.833333333334
46779,6692.5
46784,9249.5
46914,6971.5
46917,6509.333333333333
46926,5680.833333333333
46929,11799.666666666666
46938,9803.666666666666
46990,3199.1666666666665
46996,26453.833333333332
47042,13131.666666666666
47111,60869.0
47138,14038.0
47162,2972.0
47264,3924.3333333333335
47336,10475.333333333334
47385,5604.0
47393,5101.666666666667
47396,38689.333333333336
47465,2296.8333333333335
47471,8599.833333333334
47715,118647.0
47832,3768.5
47929,3540.6666666666665
47959,8128.833333333333
47987,13344.833333333334
47989,4345.166666666667
50005,2253.3333333333335
50007,2864.8333333333335
50010,140296.66666666666
50029,1946.0
50144,8532.666666666666
50149,3070.0
50153,3781.6666666666665
50167,3634.5
50252,1402.0
50423,11364.166666666666
50435,2961.0
50457,1680.8333333333333
50482,4439.333333333333
50528,1816.1666666666667
50535,4043.3333333333335
50554,6688.666666666667
50568,6272.666666666667
50591,1216.0
50680,6133.833333333333
51026,3723.0
51247,28406.166666666668
51338,4874.666666666667
51364,2714.8333333333335
51467,3217.3333333333335
51557,3493.1666666666665
52002,87440.16666666667
52037,5790.833333333333
52064,3136.1666666666665
52070,4245.666666666667
52079,3174.1666666666665
52213,22931.166666666668
52227,15460.5
52236,2485.3333333333335
52245,114914.16666666667
52556,54644.333333333336
52650,3989.3333333333335
52731,3704.3333333333335
66007,33590.166666666664
66016,2104.0
66088,9163.5
66090,9347.0
66204,74344.83333333333
66218,53857.833333333336
66227,42428.666666666664
66412,1221.6666666666667
66419,1158.5
66422,1490.1666666666667
66451,7335.0
66514,7370.833333333333
66619,7871.333333333333
66717,1489.5
66725,18215.333333333332
66755,3502.5
66852,2996.0
66866,5437.666666666667
66948,1673.6666666666667
66953,2699.8333333333335
66958,851.5
67013,11867.833333333334
67023,949.5
67063,13975.5
67127,2627.6666666666665
67154,6721.5
67159,848.3333333333334
67202,14742.333333333334
67223,6147.666666666667
67356,7613.833333333333
67438,855.0
67447,954.5
67449,9640.833333333334
67473,7252.0
67480,6568.166666666667
67491,1637.3333333333333
67525,5649.333333333333
67578,5219.833333333333
67730,8380.5
67737,2766.8333333333335
67753,1951.1666666666667
67850,1936.6666666666667
67879,6405.166666666667
40022,5404.5
40033,37009.166666666664
40037,8402.833333333334
40040,1378.0
40060,3017.1666666666665
40062,813.3333333333334
40077,2437.5
40160,62888.166666666664
40223,191479.66666666666
40241,217846.16666666666
40272,116389.16666666667
40291,175322.16666666666
40358,1767.6666666666667
40380,16745.833333333332
40387,3668.5
40409,8588.833333333334
40440,5492.666666666667
40744,50411.5
40823,6918.5
40827,1265.3333333333333
40943,1819.1666666666667
41008,23236.5
41064,4789.5
41421,713.6666666666666
41472,21426.333333333332
41522,9524.5
41540,1008.5
41754,1023.1666666666666
41777,1300.3333333333333
41824,2518.1666666666665
42021,4324.666666666667
42029,23232.666666666668
42262,14157.0
42280,1186.8333333333333
42286,5707.333333333333
42348,16657.5
42349,2963.0
42352,5895.666666666667
42406,10089.166666666666
42436,5580.5
42553,13202.333333333334
42749,11606.833333333334
70001,183266.16666666666
70062,38906.5
70079,13794.833333333334
70087,28010.833333333332
70114,50338.833333333336
70115,241118.5
70354,20143.0
70372,9499.166666666666
70447,92327.83333333333
70452,47178.666666666664
70506,154862.16666666666
70507,59237.5
70516,5781.666666666667
70543,14093.0
70548,36179.0
70560,129446.5
70601,90245.0
70638,3090.8333333333335
70656,10350.333333333334
70661,6393.5
70778,12055.833333333334
70802,44036.833333333336
70814,43249.5
71027,7971.166666666667
71039,6601.5
71044,2223.6666666666665
71063,2443.8333333333335
71068,10148.0
71220,53604.333333333336
